id,categoria,nome,indirizzo,citta,cap,regione,paese,latitudine,longitudine,sito_web,telefono,osm_id,osm_tipo,valutazione,numero_recensioni,ha_sito_web,ha_telefono,stato_arricchimento,stato_outreach,nome_contatto,ruolo_contatto,email_contatto,data_ultimo_contatto,data_prossima_azione,artista_assegnato,tipo_avatar,mercato_target,note,connessione_calda,creato_il,aggiornato_il
132,Museo,Museo di Chimica Primo Levi,Piazzale Aldo Moro 5,Roma,00185,,Italy,41.9023349,12.5138592,https://web.uniroma1.it/museodichimicaprimolevi/,+39 06 49913167,6499338101,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
135,Museo,Museo di Fisica,Via Cesare De Lollis,Roma,00185,,Italy,41.9016470,12.5157519,https://web.uniroma1.it/polomuseale/museo-fisica,+39 06 49914329,6500741290,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
123,Museo,Museo di Patologia del libro,Via Milano 76,Roma,00184,,Italy,41.8972316,12.4916510,,+39 06 482911,5645513337,node,,,No,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
84,Museo,Museo di Roma,Piazza di San Pantaleo 10,Roma,00186,,Italy,41.8972775,12.4727772,https://www.museodiroma.it/,+39 06 0608,656829698,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
206,Museo,Museo di Roma in Trastevere,Piazza Sant'Egidio 1/b,Roma,00153,,Italy,41.8898550,12.4687580,https://www.museodiromaintrastevere.it/,+39 06 0608,203295310,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
131,Museo,Museo di Storia della Medicina,Viale dell'Università 34a,Roma,00185,,Italy,41.9048633,12.5141157,https://web.uniroma1.it/museostoriamedicina/,+39 0649914766,6499298187,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
157,Museo,Museo di scultura antica Giovanni Barracco,,Roma,,,Italy,41.8967967,12.4725923,https://www.museobarracco.it/,+39 06 0608,10074889581,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
232,Museo,Museo diffuso del Rione Testaccio,,Roma,,,Italy,41.8788861,12.4760440,http://testaccio.romearcheomedia.it/italiano/index.html,,13593496,relation,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
94,Museo,Museo napoleonico di Roma,Piazza di Ponte Umberto I 1,Roma,00186,,Italy,41.9017810,12.4720387,https://www.museonapoleonico.it/,+39 06 6874240,1938346422,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
209,Museo,Museo storico dei granatieri di Sardegna,,Roma,,,Italy,41.8889289,12.5157281,https://www.esercito.difesa.it/Comunicazione/Musei/Granatieri/Pagine/default.aspx,,261041458,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
204,Museo,Museo storico della fisica Enrico Fermi,Via Panisperna 89a,Roma,00184,,Italy,41.8978883,12.4938902,https://museum.cref.it/,+39 06 45502901,201636939,way,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
100,Museo,Museo storico delle comunicazioni,Viale Europa,Roma,00144,,Italy,41.8307378,12.4686342,https://portalecultura.mise.gov.it/museo-storico-della-comunicazione/,,2683531122,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
169,Museo,Museo-Atelier Canova-Tadolini,,Roma,,,Italy,41.9077650,12.4795700,https://www.canovatadolini.com/,,11206128006,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
213,Museo,Museum of Origins,,Roma,,,Italy,41.9022618,12.5161271,,,679352941,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
186,Museo,Musiba - Museo di Scienze Naturali dei bambini,Piazza Ruggero di Sicilia,Roma,00162,,Italy,41.9113732,12.5220722,,,13479683559,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
142,Museo,Muzeo nazionale delle paste alimentari,,Roma,,,Italy,41.9184727,12.4728583,,,6863923285,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
172,Museo,Next Museum,Corso d'Italia 37,Roma,,,Italy,41.9111934,12.4951356,https://www.nextmuseum.net/en/exhibition-locations/next-museum-rome/,+39 338 644 357 4,11559152851,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
124,Museo,Padiglione delle carrozze,,Roma,,,Italy,41.9053818,12.4535870,,,5737557524,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
159,Museo,Palazzo Bonaparte,,Roma,,,Italy,41.8968863,12.4818585,https://www.mostrepalazzobonaparte.it/,+39 06 87 15 111,10215257717,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
86,Museo,Palazzo Doria Pamphilj,Via del Corso 305,Roma,,,Italy,41.8978235,12.4815609,http://www.dopart.it,+39 06 6797323,706793341,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
127,Museo,Palazzo Merulana - Fondazione Elena e Claudio Cerasi,Via Merulana 121,Roma,00185,,Italy,41.8898859,12.5033302,https://www.palazzomerulana.it/,+39 06 39967800,5973826056,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
193,Museo,Palazzo delle Esposizioni,Via Nazionale 194,Roma,00184,,Italy,41.8995666,12.4900931,https://www.palazzoesposizioni.it/,,51930840,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
190,Museo,Pinacoteca Vaticana,,Roma,,,Italy,41.9057562,12.4527879,,,35027800,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
231,Museo,Polo museale ATAC Porta San Paolo,Via Bartolomeo Bossi 7,Roma,00154,,Italy,41.8750400,12.4811682,www.astralspa.it,,13475193,relation,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
181,Museo,Presepio monumemtale napoletano del '700,,Roma,,,Italy,41.8922983,12.4873775,,,13256187380,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
108,Museo,Real Academia de España,Piazza di San Pietro in Montorio 3,Roma,00153,,Italy,41.8889045,12.4666124,,,4292016589,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
88,Museo,Sacrario delle Bandiere delle Forze Armate,,Roma,,,Italy,41.8949213,12.4835868,,,1387899682,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
191,Museo,Sacristia,,Roma,,,Italy,41.9012399,12.4538555,,,44522478,way,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
104,Museo,San Giovanni,,Roma,,,Italy,41.8853194,12.5099333,,,3612947728,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
148,Museo,Scatola Archeologica,Piazza Albania,Roma,00153,,Italy,41.8808258,12.4836327,https://www.scatolaarcheologica.it/,,8695734985,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
224,Museo,Scuderie del Quirinale,Via Ventiquattro Maggio 16,Roma,,,Italy,41.8986323,12.4859595,https://www.scuderiequirinale.it/,,2054913,relation,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
98,Museo,Stadio di Domiziano,,Roma,,,Italy,41.8999893,12.4726756,https://stadiodomiziano.com/,+39 06 4568 6100,12052719807,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
162,Museo,Stanze di Raffaello,,Roma,,,Italy,41.9033021,12.4545356,,,10774102107,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
174,Museo,Stanze di Santa Brigida,,Roma,,,Italy,41.8953222,12.4708739,https://www.brigidine.org/,,12504263090,node,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
214,Museo,Technotown,,Roma,,,Italy,41.9131998,12.5108398,https://www.technotown.it/,,1168238298,way,,,Sì,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
153,Museo,Vespa Museum,,Roma,,,Italy,41.8934971,12.4891450,,,9738039522,node,,,No,No,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 15:19
101,Museo,Vigamus - Museo del Videogioco,Via Sabotino 4,Roma,,,Italy,41.9167250,12.4597359,https://vigamus.com/,+39 0645475940,2957067329,node,,,Sì,Sì,pending,not_contacted,,,,,,,,,,,2026-04-21 11:56,2026-04-21 11:56
